baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
1.503432920482373	-0.04140036475355599	0.3595963857639624	-0.11513009138176104	0.908342009010334	0.9817369124471219	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0666514280570143	-0.14596380400387815	0.32211591443594934	-0.45314061635070846	0.6504474900159427	0.9522488090769082	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0669855487187112	-0.09692709914668525	0.31643647325144564	-0.3063082398521911	0.7593699660571798	0.9666706885925317	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1293351732563772	-0.023047132665249687	0.32345200829151993	-0.0712536391008518	0.9431958920326491	0.9821564221891029	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
9.575788104305357	-1.9137574993426012	0.5234684133204032	-3.6559178178554843	2.5626344900537705e-4	0.011039764926551671	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
9.443462212493666	-0.9165702332141559	0.4939874777075873	-1.8554523638283675	0.06353165570844291	0.37424729970932247	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
3.8405414786597554	0.021663116859239103	0.4338185727595212	0.04993589076060058	0.9601734762776521	0.9880209380687602	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0280170333826701	-0.005115774261972414	0.318890987741163	-0.016042392098345466	0.987200572035337	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0981603609875443	0.16847635939110925	0.3087253782673328	0.5457159380179671	0.5852612145177246	0.9503786574896742	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.2224837243184672	-5.073068097181132e-4	0.3180571579247522	-0.0015950177415536575	0.9987273605094241	0.9992582368341898	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0046359241810454	-4.853138898227902e-4	0.32023053630500836	-0.0015155140900134075	0.9987907951687793	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
