baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
1.7229835300903715	1.317925051818691	0.44537107545058613	2.9591617517714495	0.0030847713935310667	0.02185008193068218	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0186474803617382	0.05109189794400973	0.36660853194291476	0.13936363584676567	0.8891628062851795	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.030734736904249	-0.11184048575734008	0.36511099741279485	-0.30631913733042976	0.7593616696212406	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.030743289009815	-0.1032850189622246	0.3650888962092915	-0.28290375312596533	0.7772506174875682	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.054926354200402	-0.18689980989483393	0.36501459447413953	-0.5120338000843289	0.6086273541696106	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
9.766652165351505	-0.9474275695791889	0.5690421527424131	-1.6649514715442506	0.09592243800160268	0.24515386625973337	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1849103295998078	-0.5649033058468413	0.36302143979174173	-1.5561155456022522	0.11968061902897423	0.2835559679958715	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.12445266662334	-0.7926649537559664	0.36285328241960335	-2.184532956324008	0.028923108327201626	0.10989947645364652	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
14.246516886313962	-0.4957300838679027	1.0375110383389547	-0.47780704546677577	0.6327875461011743	0.7728859467664644	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
2.4544624563798663	-1.0366898647693805	0.44917340209643863	-2.3079947742471196	0.020999427145408582	0.08909039726157737	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0519034710515787	-0.3528938489134134	0.3595589981194451	-0.981462988714254	0.3263644773569848	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0277204058609914	-0.17848012374613761	0.3623381202872711	-0.4925789304328066	0.6223101384411949	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.015628873265698	-0.04175710268994936	0.366107147289126	-0.11405705405956605	0.9091925658849824	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0488805879027552	0.13799420262658818	0.3669211413342076	0.37608681289066714	0.7068523576802426	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.2423451094274522	0.6525644735176965	0.38147169070929887	1.710649805505448	0.08714577888341547	0.23306634778455032	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0942238351351061	0.14549825975907227	0.3728979424488889	0.3901825223372342	0.6964015846103125	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.21512953996928	0.24689262163095588	0.3678656446082361	0.6711488970215954	0.5021256798647185	0.664044843431927	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0246975227121682	0.06865559600054491	0.36655166863249306	0.18730127803450114	0.8514244209932116	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.012603852090483	-0.030466528546014105	0.3664842811707134	-0.08313188344310565	0.9337466742598347	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.269521125397382	0.9676223712434157	0.3690890673787878	2.621650048090876	0.008750523291213057	0.04857922088195543	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
27.17827523230457	-0.31020818921379817	1.2419119318487943	-0.2497827593555698	0.8027553532567187	0.8902653285991269	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.015628873265698	-0.0644432516134043	0.3648003347061683	-0.17665348817541712	0.8597805772334959	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.030743289009815	-0.11073578442102473	0.3650385405726449	-0.30335367944247965	0.7616203418891996	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
